PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Twomey, Marion; Brodte, Eva; Jacob, Ute; Brose, Ulrich; Crowe, Tasman P.; Emmerson, Mark C.				Brodte, Eva-Maria/B-3717-2018; Brose, Ulrich/AAT-7547-2020; Brose, Ulrich/I-3488-2014; Jacob, Ute/H-3089-2018	Brodte, Eva-Maria/0000-0002-6835-4484; Brose, Ulrich/0000-0001-9156-583X; 			Idiosyncratic species effects confound size-based predictions of responses to climate change								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				367	1605	SI		2971	2978		10.1098/rstb.2012.0244				NOV 5 2012	2012	Understanding and predicting the consequences of warming for complex ecosystems and indeed individual species remains a major ecological challenge. Here, we investigated the effect of increased seawater temperatures on the metabolic and consumption rates of five distinct marine species. The experimental species reflected different trophic positions within a typical benthic East Atlantic food web, and included a herbivorous gastropod, a scavenging decapod, a predatory echinoderm, a decapod and a benthic-feeding fish. We examined the metabolism-body mass and consumption-body mass scaling for each species, and assessed changes in their consumption efficiencies. Our results indicate that body mass and temperature effects on metabolism were inconsistent across species and that some species were unable to meet metabolic demand at higher temperatures, thus highlighting the vulnerability of individual species to warming. While body size explains a large proportion of the variation in species' physiological responses to warming, it is clear that idiosyncratic species responses, irrespective of body size, complicate predictions of population and ecosystem level response to future scenarios of climate change.									22	0	0	0	21	0	22			0962-8436	1471-2970		WOS:000309253400008	23007085	
J	Chipps, SR								Temperature-dependent consumption and gut-residence time in the opossum shrimp Mysis relicta								JOURNAL OF PLANKTON RESEARCH				20	12			2401	2411		10.1093/plankt/20.12.2401				DEC 1998	1998	Maximum daily consumption was estimated for Mysis relicta fed ad libitum rations of Daphnia pulex at 4, 10, 15 and 18 degrees C. Gut-residence time was also evaluated for M.relicta fed cladoceran prey at 4, 10 and 15 degrees C Mean daily consumption (g dry weight of Daphnia g(-1) dry weight of Mysis day(-1)) ranged from 6% at 4 degrees C to 12% at 10 degrees C. At 18 degrees C, Mysis feeding rate declined to 9% day(-1). Mean, weight-adjusted consumption rates exhibited a 'dome-shaped' response in relation to water temperature. Consumption rate was highest at 10 degrees C and lowest at 4 degrees C. Estimated Q(10) was more sensitive from 4 to 10 degrees C (Q(10) = 3) than from 10 to 15 degrees C (Q(10) = 1.2) Gut-residence time for Mysis was inversely related to water temperature, implying that evacuation rate increases linearly with water temperature. Feeding and gut-evacuation rates become disassociated at water temperatures >10 degrees C As water temperature increased above 10 degrees C, relative evacuation rate increased, whereas feeding rate declined. It is postulated that at higher water temperatures, disassociated feeding and gut-evacuation rates reduce the scope for growth of vertically migrating Mysis and impose a physiological constraint that isolates Mysis from warm, epilimnetic water during thermal stratification.									33	0	0	0	33	0	35			0142-7873			WOS:000077627700010		
J	Miranda, Ricardo J.; Coleman, Melinda A.; Tagliafico, Alejandro; Rangel, Maria S.; Mamo, Lea T.; Barros, Francisco; Kelaher, Brendan P.				Barros, Francisco/A-3545-2008; Tagliafico, Alejandro/ABB-5064-2020; Kelaher, Brendan/P-3647-2017	Barros, Francisco/0000-0002-3037-1991; Tagliafico, Alejandro/0000-0002-7305-7943; Kelaher, Brendan/0000-0002-7505-4412; Miranda, Ricardo J./0000-0002-5499-5504			Invasion-mediated effects on marine trophic interactions in a changing climate: positive feedbacks favour kelp persistence								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				286	1899					20182866	10.1098/rspb.2018.2866				MAR 20 2019	2019	The interactive effects of ocean warming and invasive species are complex and remain a source of uncertainty for projecting future ecological change. Climate-mediated change to trophic interactions can have pervasive ecological consequences, but the role of invasion in mediating trophic effects is largely unstudied. Using manipulative experiments in replicated outdoor mesocosms, we reveal how near-future ocean warming and macrophyte invasion scenarios interactively impact gastropod grazing intensity and preference for consumption of foundation macroalgae (Ecklonia radiata and Sargassum vestitum). Elevated water temperature increased the consumption of both macroalgae through greater grazing intensity. Given the documented decline of kelp (E. radiata) growth at higher water temperatures, enhanced grazing could contribute to the shift from kelp-dominated to Sargassum-dominated reefs that is occurring at the low-latitude margins of kelp distribution. However, the presence of a native invader (Caulerpa filiformis) was related to low consumption by the herbivores on dominant kelp at warmer temperatures. Thus, antagonistic effects between climate change and a range expanding species can favour kelp persistence in a warmer future. Introduction of species should, therefore, not automatically be considered unfavourable under climate change scenarios. Climatic changes are increasing the need for effective management actions to address the interactive effects of multiple stressors and their ecological consequences, rather than single threats in isolation.									5	0	0	0	4	0	5			0962-8452	1471-2945		WOS:000465434800009	30900532	
J	Archer, Louise C.; Sohistroem, Esra H.; Gallo, Bruno; Jochum, Malte; Woodward, Guy; Kordas, Rebecca L.; Rall, Bjoern C.; O'Gorman, Eoin J.				; O'Gorman, Eoin/I-6744-2012	Jochum, Malte/0000-0002-8728-1145; O'Gorman, Eoin/0000-0003-4507-5690; Archer, Louise/0000-0002-1983-3825			Consistent temperature dependence of functional response parameters and their use in predicting population abundance								JOURNAL OF ANIMAL ECOLOGY				88	11			1670	1683		10.1111/1365-2656.13060		AUG 2019		NOV 2019	2019	Global warming is one of the greatest threats to the persistence of populations: increased metabolic demands should strengthen pairwise species interactions, which could destabilize food webs at the higher organizational levels. Quantifying the temperature dependence of consumer-resource interactions is thus essential for predicting ecological responses to warming. We explored feeding interactions between different predator-prey pairs in controlled-temperature chambers and in a system of naturally heated streams. We found consistent temperature dependence of attack rates across experimental settings, though the magnitude and activation energy of attack rate were specific to each predator, which varied in mobility and foraging mode. We used these parameters along with metabolic rate measurements to estimate energetic efficiency and population abundance with warming. Energetic efficiency accurately estimated field abundance of a mobile predator that struggled to meet its metabolic demands, but was a poor predictor for a sedentary predator that operated well below its energetic limits. Temperature effects on population abundance may thus be strongly dependent on whether organisms are regulated by their own energy intake or interspecific interactions. Given the widespread use of functional response parameters in ecological modelling, reconciling outcomes from laboratory and field studies increases the confidence and precision with which we can predict warming impacts on natural systems.									3	0	0	0	1	0	3			0021-8790	1365-2656		WOS:000481017800001	31283002	
J	Laverty, Ciaran; Brenner, David; McIlwaine, Christopher; Lennon, Jack J.; Dick, Jaimie T. A.; Lucy, Frances E.; Christian, Keith A.					Christian, Keith/0000-0001-6135-1670			Temperature rise and parasitic infection interact to increase the impact of an invasive species								INTERNATIONAL JOURNAL FOR PARASITOLOGY				47	5			291	296		10.1016/j.ijpara.2016.12.004				APR 2017	2017	Invasive species often detrimentally impact native biota, e.g. through predation, but predicting such impacts is difficult due to multiple and perhaps interacting abiotic and biotic context dependencies. Higher mean and peak temperatures, together with parasites, might influence the impact of predatory invasive host species additively, synergistically or antagonistically. Here, we apply the comparative functional response methodology (relationship between resource consumption rate and resource supply) in one experiment and conduct a second scaled-up mesocosm experiment to assess any differential predatory impacts of the freshwater invasive amphipod Gammarus pulex, when uninfected and infected with the acanthocephalan Echinorhynchus truttae, at three temperatures representative of current and future climate. Individual G. pulex showed Type II predatory functional responses. In both experiments, infection was associated with higher maximum feeding rates, which also increased with increasing temperatures. Additionally, infection interacted with higher temperatures to synergistically elevate functional responses and feeding rates. Parasitic infection also generally increased Q(10) values. We thus suggest that the differential metabolic responses of the host and parasite to increasing temperatures drives the synergy between infection and temperature, elevating feeding rates and thus enhancing the ecological impact of the invader. (C) 2017 Australian Society for Parasitology. Published by Elsevier Ltd. All rights reserved.									22	0	0	0	18	0	22			0020-7519	1879-0135		WOS:000400040600006	28214510	
J	South, Josie; Dick, Jaimie T. A.								Effects of acute and chronic temperature changes on the functional responses of the dogfish Scyliorhinus canicula (Linnaeus, 1758) towards amphipod prey Echinogammarus marinus (Leach, 1815)								ENVIRONMENTAL BIOLOGY OF FISHES				100	10			1251	1263		10.1007/s10641-017-0640-z				OCT 2017	2017	Predation is a strong driver of population dynamics and community structure and it is essential to reliably quantify and predict predation impacts on prey populations in a changing thermal landscape. Here, we used comparative functional response analyses to assess how predator-prey interactions between dogfish and invertebrate prey change under different warming scenarios. The Functional Response Type, attack rate, handling time and maximum feeding rate estimates were calculated for Scyliorhinus canicula preying upon Echinogammarus marinus under temperatures of 11.3 degrees C and 16.3 degrees C, which represent both the potential daily variation and predicted higher summer temperatures within Strangford Lough, N. Ireland. A two x two design of "Predator Acclimated", "Prey Acclimated", "Both Acclimated", and "Both Unacclimated" was implemented to test functional responses to temperature rise. Attack rate was higher at 11.3 degrees C than at 16.3 degrees C, but handling time was lower and maximum feeding rates were higher at 16.3 degrees C. Non-acclimated predators had similar maximum feeding rate towards non-acclimated and acclimated prey, whereas acclimated predators had significantly higher maximum feeding rates towards acclimated prey as compared to non-acclimated prey. Results suggests that the predator attack rate is decreased by increasing temperature but when both predator and prey are acclimated the shorter handling times considerably increase predator impact. The functional response of the fish changed from Type II to Type III with an increase in temperature, except when only the prey were acclimated. This change from population destabilizing Type II to more stabilizing Type III could confer protection to prey at low densities but increase the maximum feeding rate by Scyliorhinus canicula in the future. However, predator movement between different thermal regimes may maintain a Type II response, albeit with a lower maximum feeding rate. This has implications for the way the increasing population Scyliorhinus canicula in the Irish Sea may exploit valuable fisheries stocks in the future.									3	0	0	0	3	0	3			0378-1909	1573-5133		WOS:000412840700008		
J	de Mira-Mendes, Caio Vinicius; Costa, Renan Nunes; Dias, Iuri Ribeiro; Carilo Filho, Leildo Machado; Mariano, Rodolfo; Le Pendu, Yvonnick; Sole, Mirco				Mendes, Caio Mira/AAF-7118-2019; Dias, Iuri Ribeiro/AAC-8099-2019; Sole, Mirco/A-9722-2008	Mendes, Caio Mira/0000-0002-7707-6439; Dias, Iuri Ribeiro/0000-0002-2825-3494; Sole, Mirco/0000-0001-7881-6227; Le Pendu, Yvonnick/0000-0003-4234-2204; Carilo Filho, Leildo/0000-0003-3464-2952; Mariano, Rodolfo/0000-0001-7304-2007			Effects of increasing temperature on predator-prey interaction between beetle larvae and tadpoles								STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT				54	3			163	168		10.1080/01650521.2019.1656519		AUG 2019		SEP 2 2019	2019	In the present study we used larval amphibians (Rhinella jimi) as prey, and beetle larvae (Hydrophilus sp.) as predator to assess if increased water temperature influences predator-prey dynamics. The experiment was carried out in replicated aquatic microcosms with two different water temperatures (control and a 'warming water' scenario). Survival of tadpoles decreased significantly in the treatment compared to the control and at the end of the experiment, all tadpoles in the 'warming water' scenario had been ingested, unlike in the control treatment, where only half of the tadpoles were ingested. Our results demonstrate that the alterations in abiotic conditions (water temperature) can reshape predator-prey dynamics in a future scenario of global warming. The consequent increase of predation may intensify negative effects on population size in anuran larvae. Although changes are likely, they are complex and often counterintuitive.									2	0	0	0	0	0	2			0165-0521	1744-5140		WOS:000483734600001		
J	Mondal, Rajendra Prasad; Chandra, Goutam; Bandyopadhyay, Subhasis; Ghosh, Anupam								Effect of temperature and search area on the functional response of Anisops sardea (Hemiptera: Notonectidae) against Anopheles stephensi in laboratory bioassay								ACTA TROPICA				166				262	267		10.1016/j.actatropica.2016.11.034				FEB 2017	2017	Present study was carried out to establish the influence of abiotic factors on foraging activities of a predatory hemipteran insect Anisops sardea against Anopheles stephensi larvae. The functional response of A. sardea was evaluated in variable density of prey items with variation in search area (100, 250, 500 and 1000 ml water volume) and temperatures (20, 25 and 30 degrees C). The results of laboratory bioassay revealed that prey consumption rate of predator species was positively related with increasing temperature and inversely related with increasing search area. Polynomial logistic regression equations and associated parameters showed that A. sardea exhibited a type II functional response in variable search area and type-III response at variable temperatures. Related response specific attack rates and handling times were also evaluated in presence of specific abiotic factors. (C) 2016 Elsevier B.V. All rights reserved.									9	0	0	0	9	0	9			0001-706X	1873-6254		WOS:000392769900034	27908745	
J	Carey, Michael P.; Zimmerman, Christian E.					Carey, Michael/0000-0002-3327-8995; Zimmerman, Christian/0000-0002-3646-0688			Physiological and ecological effects of increasing temperature on fish production in lakes of Arctic Alaska								ECOLOGY AND EVOLUTION				4	10			1981	1993		10.1002/ece3.1080				MAY 2014	2014	Lake ecosystems in the Arctic are changing rapidly due to climate warming. Lakes are sensitive integrators of climate-induced changes and prominent features across the Arctic landscape, especially in lowland permafrost regions such as the Arctic Coastal Plain of Alaska. Despite many studies on the implications of climate warming, how fish populations will respond to lake changes is uncertain for Arctic ecosystems. Least Cisco (Coregonus sardinella) is a bellwether for Arctic lakes as an important consumer and prey resource. To explore the consequences of climate warming, we used a bioenergetics model to simulate changes in Least Cisco production under future climate scenarios for lakes on the Arctic Coastal Plain. First, we used current temperatures to fit Least Cisco consumption to observed annual growth. We then estimated growth, holding food availability, and then feeding rate constant, for future projections of temperature. Projected warmer water temperatures resulted in reduced Least Cisco production, especially for larger size classes, when food availability was held constant. While holding feeding rate constant, production of Least Cisco increased under all future scenarios with progressively more growth in warmer temperatures. Higher variability occurred with longer projections of time mirroring the expanding uncertainty in climate predictions further into the future. In addition to direct temperature effects on Least Cisco growth, we also considered changes in lake ice phenology and prey resources for Least Cisco. A shorter period of ice cover resulted in increased production, similar to warming temperatures. Altering prey quality had a larger effect on fish production in summer than winter and increased relative growth of younger rather than older age classes of Least Cisco. Overall, we predicted increased production of Least Cisco due to climate warming in lakes of Arctic Alaska. Understanding the implications of increased production of Least Cisco to the entire food web will be necessary to predict ecosystem responses in lakes of the Arctic.									12	0	0	0	10	0	12			2045-7758			WOS:000336491600020	24963391	
J	Ott, David; Rall, Bjoern C.; Brose, Ulrich				Brose, Ulrich/AAT-7547-2020; Brose, Ulrich/I-3488-2014; Rall, Bjoern/G-1508-2013	Brose, Ulrich/0000-0001-9156-583X; Rall, Bjoern/0000-0002-3191-8389			Climate change effects on macrofaunal litter decomposition: the interplay of temperature, body masses and stoichiometry								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				367	1605	SI		3025	3032		10.1098/rstb.2012.0240				NOV 5 2012	2012	Macrofauna invertebrates of forest floors provide important functions in the decomposition process of soil organic matter, which is affected by the nutrient stoichiometry of the leaf litter. Climate change effects on forest ecosystems include warming and decreasing litter quality (e. g. higher C : nutrient ratios) induced by higher atmospheric CO2 concentrations. While litter-bag experiments unravelled separate effects, a mechanistic understanding of how interactions between temperature and litter stoichiometry are driving decomposition rates is lacking. In a laboratory experiment, we filled this void by quantifying decomposer consumption rates analogous to predator-prey functional responses that include the mechanistic parameters handling time and attack rate. Systematically, we varied the body masses of isopods, the environmental temperature and the resource between poor (hornbeam) and good quality (ash). We found that attack rates increased and handling times decreased (i) with body masses and (ii) temperature. Interestingly, these relationships interacted with litter quality: small isopods possibly avoided the poorer resource, whereas large isopods exhibited increased, compensatory feeding of the poorer resource, which may be explained by their higher metabolic demands. The combination of metabolic theory and ecological stoichiometry provided critically important mechanistic insights into how warming and varying litter quality may modify macrofaunal decomposition rates.									35	0	0	0	34	0	36			0962-8436	1471-2970		WOS:000309253400014	23007091	
J	GRESENS, SE; COTHRAN, ML; THORP, JH								THE INFLUENCE OF TEMPERATURE ON THE FUNCTIONAL-RESPONSE OF THE DRAGONFLY CELITHEMIS-FASCIATA (ODONATA, LIBELLULIDAE)								OECOLOGIA				53	3			281	284		10.1007/BF00388999				1982	1982										31	0	0	0	31	0	31			0029-8549	1432-1939		WOS:A1982NU18500001	28311726	
J	Deslauriers, David; Rosburg, Alex J.; Chipps, Steven R.								Development of a foraging model framework to reliably estimate daily food consumption by young fishes								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				74	10			1668	1681		10.1139/cjfas-2016-0331				OCT 2017	2017	We developed a foraging model for young fishes that incorporates handling and digestion rate to estimate daily food consumption. Feeding trials were used to quantify functional feeding response, satiation, and gut evacuation rate. Once parameterized, the foraging model was then applied to evaluate effects of prey type, prey density, water temperature, and fish size on daily feeding rate by age-0 (19-70 mm) pallid sturgeon (Scaphirhynchus albus). Prey consumption was positively related to prey density (for fish > 30 mm) and water temperature, but negatively related to prey size and the presence of sand substrate. Model evaluation results revealed good agreement between observed estimates of daily consumption and those predicted by the model (r(2) = 0.95). Model simulations showed that fish feeding on Chironomidae or Ephemeroptera larvae were able to gain mass, whereas fish feeding solely on zooplankton lost mass under most conditions. By accounting for satiation and digestive processes in addition to handling time and prey density, the model provides realistic estimates of daily food consumption that can prove useful for evaluating rearing conditions for age-0 fishes.									5	0	0	0	5	0	5			0706-652X	1205-7533		WOS:000411897600015		
J	Twardochleb, Laura A.; Treakle, Tyler C.; Zarnetske, Phoebe L.				Zarnetske, Phoebe/C-5484-2012	Zarnetske, Phoebe/0000-0001-6257-6951			Foraging strategy mediates ectotherm predator-prey responses to climate warming								ECOLOGY				101	11						10.1002/ecy.3146		AUG 2020		NOV 2020	2020	Climate warming and species traits interact to influence predator performance, including individual feeding and growth rates. However, the effects of an important trait-predator foraging strategy-are largely unknown. We investigated the interactions between predator foraging strategy and temperature on two ectotherm predators: an active predator, the backswimmerNotonecta undulata, and a sit-and-wait predator, the damselflyEnallagma annexum. In a series of predator-prey experiments across a temperature gradient, we measured predator feeding rates on an active prey species, zooplanktonDaphnia pulex, predator growth rates, and mechanisms that influence predator feeding: body speed of predators and prey (here measured as swimming speed), prey encounter rates, capture success, attack rates, and handling time. Overall, warming led to increased feeding rates for both predators through changes to each component of the predator's functional response. We found that prey swimming speed strongly increased with temperature. The active predator's swimming speed also increased with temperature, and together, the increase in predator and prey swimming speed resulted in twofold higher prey encounter rates for the active predator at warmer temperatures. By contrast, prey encounter rates of the sit-and-wait predator increased fourfold with rising temperatures as a result of increased prey swimming speed. Concurrently, increased prey swimming speed was associated with a decline in the active predator's capture success at high temperatures, whereas the sit-and-wait predator's capture success slightly increased with temperature. We provide some of the first evidence that foraging traits mediate the indirect effects of warming on predator performance. Understanding how traits influence species' responses to warming could clarify how climate change will affect entire functional groups of species.									0	0	0	0	0	0	0			0012-9658	1939-9170		WOS:000562303400001	32726861	
